rep,n,bin,method,bias,variance,rmse,binlabel
38,5,1,mCal,0.004538035889667161,0.09133323533371161,0.30224795963487916,1000-10000
38,5,2,mCal,0.0025945831353489813,0.0792204893178437,0.2814733045592245,10000-100000
38,5,3,mCal,0.0003656698829142535,0.060702772708649766,0.24637959822824826,100000-1000000
38,10,0,mCal,-0.05703046993774091,0.023148238011093166,0.16248296068330592,0-1000
38,10,1,mCal,-0.031901038561145456,0.03279880456003506,0.1838925795711038,1000-10000
38,10,2,mCal,-0.027169907951631832,0.013317870163729262,0.11855831502610607,10000-100000
38,10,3,mCal,-0.013626339741385234,0.013776862068759001,0.11816318886822011,100000-1000000
38,25,0,mCal,-0.024025578063214797,0.008281698059802974,0.09412187025911992,0-1000
38,25,1,mCal,-0.01908651834014285,0.009536112331361922,0.09950079152303529,1000-10000
38,25,2,mCal,-0.01701034427704627,0.005599662285076296,0.07673991202431715,10000-100000
38,25,3,mCal,-0.006235339854474578,0.0030962128135995147,0.05599189474111689,100000-1000000
39,5,0,mCal,-0.032255027147917815,0.07382710653660761,0.27361924879825344,0-1000
39,5,1,mCal,-0.04140738665083353,0.062265369752037544,0.25294256545961014,1000-10000
39,5,2,mCal,-0.022990022846480926,0.06977289527128419,0.2651441804410685,10000-100000
39,5,3,mCal,-0.02468111387890728,0.04143935749213824,0.20505734533159703,100000-1000000
39,10,0,mCal,-0.056987390381331264,0.02484261976131988,0.1676012602094451,0-1000
39,10,1,mCal,-0.053330437548269334,0.02239374278102771,0.15886433945387984,1000-10000
39,10,2,mCal,-0.02153879988660008,0.018519946091349743,0.13778195089308592,10000-100000
39,10,3,mCal,-0.013571036671050198,0.011974393838701221,0.11026589171193515,100000-1000000
39,25,0,mCal,-0.032870770238848455,0.0070876431708497755,0.09037771133938356,0-1000
39,25,1,mCal,-0.031399222436858006,0.007635057510335041,0.09284917167091114,1000-10000
39,25,2,mCal,-0.022221328329362106,0.005171301835775561,0.075266787286936,10000-100000
39,25,3,mCal,-0.014870608473477438,0.003959733980912812,0.06465963947691226,100000-1000000
40,5,0,mCal,-0.055341218327707525,0.08431686274989475,0.29560025912689886,0-1000
40,5,1,mCal,-0.06828046415676392,0.08088272976821084,0.29248068577886294,1000-10000
40,5,2,mCal,-0.019847003580513823,0.06920678946062334,0.2638194325893153,10000-100000
40,5,3,mCal,-0.01309360110552686,0.06279454335742671,0.2509302407987873,100000-1000000
40,10,0,mCal,-0.055779046953207914,0.028949317189262202,0.17905479403878125,0-1000
40,10,1,mCal,-0.037024235544074045,0.02348421534270928,0.15765471562986105,1000-10000
40,10,2,mCal,-0.025419324790457436,0.01740172454571882,0.1343423485670903,10000-100000
40,10,3,mCal,-0.01712314247840006,0.013945865997887736,0.1193275659947161,100000-1000000
40,25,0,mCal,-0.03109254460295615,0.007590914511896334,0.09250762585745649,0-1000
40,25,1,mCal,-0.04086046022938175,0.00899695595118536,0.10327890956696942,1000-10000
40,25,2,mCal,-0.021069928948983678,0.003600340256660903,0.0635946708661671,10000-100000
40,25,3,mCal,-0.015228710652472137,0.0028583437581185317,0.0555900835244493,100000-1000000
41,5,0,mCal,-0.046377282522540066,0.10052028197377777,0.3204233672938871,0-1000
41,5,1,mCal,-0.018440858877834438,0.08492961854468359,0.2920097324077329,1000-10000
41,5,2,mCal,-0.04704702331934914,0.06071916114374354,0.25086367522412434,10000-100000
41,5,3,mCal,-0.008577500603008013,0.06819056259310252,0.26127406321657176,100000-1000000
41,10,0,mCal,-0.03776342701109375,0.027585387381925973,0.17032751921386097,0-1000
41,10,1,mCal,-0.034823616575665586,0.027764137289473165,0.17022579581509417,1000-10000
41,10,2,mCal,-0.011676402956081832,0.026484436599327896,0.16315874167607658,10000-100000
41,10,3,mCal,-0.008886064270457935,0.017579324564918418,0.13288448631475808,100000-1000000
41,25,0,mCal,-0.026457996281254698,0.006682473697996837,0.08592147150285384,0-1000
41,25,1,mCal,-0.025609904010229362,0.008585632786721874,0.09613272060092254,1000-10000
41,25,2,mCal,-0.01940532944610308,0.00560529151680663,0.07734247427977996,10000-100000
41,25,3,mCal,-0.013857637983696961,0.002751184847625558,0.05425144217541833,100000-1000000
42,5,0,mCal,0.02688068318672403,0.10194406168167397,0.3204163429200499,0-1000
42,5,1,mCal,0.042715651839052904,0.11166566614183845,0.33688320387617077,1000-10000
42,5,2,mCal,0.02203603309029298,0.08397842112626751,0.2906269221538569,10000-100000
42,5,3,mCal,-0.03295245220968101,0.04359590236491428,0.21138061990529214,100000-1000000
42,10,0,mCal,-0.029893019951270756,0.027121079454671095,0.1673758408387488,0-1000
42,10,1,mCal,-0.016619071830901482,0.030382257368804358,0.1750955479654609,1000-10000
42,10,2,mCal,-0.01320541736725439,0.027247638608897975,0.16559595905921545,10000-100000
42,10,3,mCal,-0.015050694647014947,0.012951759259500895,0.11479670147203089,100000-1000000
42,25,0,mCal,-0.03567627284301914,0.008101267536031078,0.09681974994803809,0-1000
42,25,1,mCal,-0.035774682589020175,0.0066555163685997586,0.08908054940863859,1000-10000
42,25,2,mCal,-0.020244306193743986,0.006029559749126401,0.08024582034219889,10000-100000
42,25,3,mCal,-0.009821855427782963,0.002799874723038014,0.05381768823613927,100000-1000000
43,5,0,mCal,-0.05348483824617377,0.07349639049336588,0.27632773732578,0-1000
43,5,1,mCal,-0.05258089060751143,0.07978356222039171,0.2873122208982256,1000-10000
43,5,2,mCal,-0.03203498931608468,0.06107658968009144,0.24920439446481096,10000-100000
43,5,3,mCal,-0.0038839257995895533,0.05681206549133338,0.23838445916407827,100000-1000000
43,10,0,mCal,-0.03429603513476954,0.029750668772348304,0.17586041850943507,0-1000
43,10,1,mCal,-0.04599370340406495,0.030622483449803877,0.18093618820629823,1000-10000
43,10,2,mCal,-0.03912694792077819,0.019887414218878526,0.14635003338733413,10000-100000
43,10,3,mCal,-0.009901140478151209,0.01328057200380653,0.11566591799910039,100000-1000000
43,25,0,mCal,-0.042735557389669374,0.008312686597450417,0.10069267333255255,0-1000
43,25,1,mCal,-0.025164840652505172,0.006924296727715423,0.08693426213399065,1000-10000
43,25,2,mCal,-0.013129695526891942,0.006005156195528078,0.07859736064370715,10000-100000
43,25,3,mCal,-0.0066908078683890196,0.0036619016555700023,0.06088241589738123,100000-1000000
44,5,0,mCal,-0.05513219796935904,0.06504069839901347,0.26092193785104784,0-1000
44,5,1,mCal,-0.038285759297037265,0.071308158630995,0.26976648790379,1000-10000
44,5,2,mCal,-0.029463388438541134,0.06250011637534886,0.251730426515408,10000-100000
44,5,3,mCal,-0.024845481221230082,0.05616061635632823,0.23828116646819306,100000-1000000
44,10,0,mCal,-0.01172926189391029,0.028428637685325574,0.16901542317167836,0-1000
44,10,1,mCal,-0.027854288901328687,0.023319015376554456,0.15522524532676102,1000-10000
44,10,2,mCal,0.0054908119193446,0.030454588966889934,0.17459879146896623,10000-100000
44,10,3,mCal,-0.0010805876706097368,0.02452482297264144,0.15660776047934316,100000-1000000
44,25,0,mCal,-0.029509731077684877,0.007274665745252421,0.09025236824333033,0-1000
44,25,1,mCal,-0.024237968006229713,0.00869346473031135,0.09633765527239266,1000-10000
44,25,2,mCal,-0.017306319370242046,0.0063809511984614705,0.08173408033743504,10000-100000
44,25,3,mCal,-0.009411684571676758,0.004495280629139078,0.06770421283506527,100000-1000000
45,5,0,mCal,-0.0536245068504401,0.06342247957099514,0.25748411078345795,0-1000
45,5,1,mCal,-0.06154024797492943,0.05954155315891693,0.25165205200779256,1000-10000
45,5,2,mCal,-0.029224743629280795,0.056964599249068285,0.24045516191021035,10000-100000
45,5,3,mCal,-0.006941446728020406,0.0530818117369197,0.23049944776419234,100000-1000000
45,10,0,mCal,-0.043482080907546336,0.029437802174713125,0.1769985693014594,0-1000
45,10,1,mCal,-0.04031632147917127,0.027826972638985686,0.17161695259093018,1000-10000
45,10,2,mCal,-0.02075851478384635,0.020451526036399992,0.1445075844806464,10000-100000
45,10,3,mCal,-0.02328237797098158,0.014113747137488782,0.12106120873951504,100000-1000000
45,25,0,mCal,-0.025308044904195057,0.008579874169802996,0.09602276452318871,0-1000
45,25,1,mCal,-0.017117073770531,0.008790978051703773,0.09530987496670833,1000-10000
45,25,2,mCal,-0.016107726099982237,0.0044413584899658095,0.0685625067371217,10000-100000
45,25,3,mCal,-0.011014338817421419,0.0030330913072229796,0.0561641074602627,100000-1000000
46,5,0,mCal,-0.024097780552883783,0.07299163917808581,0.27124222054403835,0-1000
46,5,1,mCal,-0.004731602157960602,0.09804230826615777,0.313152832216378,1000-10000
46,5,2,mCal,-0.026824628352627722,0.05359063435084038,0.23304547847383134,10000-100000
46,5,3,mCal,-0.024696048874350365,0.04647771586401763,0.2169967988105399,100000-1000000
46,10,0,mCal,-0.04146993530106736,0.028634377525396316,0.17422437561739468,0-1000
46,10,1,mCal,-0.01527518835193404,0.03120757607377154,0.177315840953251,1000-10000
46,10,2,mCal,-0.02411712805828225,0.01598159037892181,0.12869819829625198,10000-100000
46,10,3,mCal,-0.01531304487356928,0.01187046348814347,0.11002251056689906,100000-1000000
46,25,0,mCal,-0.03307210038276728,0.009045565296291129,0.10069423578347951,0-1000
46,25,1,mCal,-0.03052082043240513,0.00945495749031811,0.10191407150234569,1000-10000
46,25,2,mCal,-0.02218654989249231,0.004251855279224239,0.06887741484228549,10000-100000
46,25,3,mCal,-0.00637965647488113,0.004123721085467794,0.06453232602506503,100000-1000000
47,5,0,mCal,-0.07261443852422327,0.07510829315211075,0.2835156959222874,0-1000
47,5,1,mCal,-0.06199064667947789,0.07632970093972735,0.2831475608502874,1000-10000
47,5,2,mCal,-0.0571306658599275,0.05986380458290811,0.25125229862531967,10000-100000
47,5,3,mCal,-0.014933881480656929,0.05152161159772553,0.22747446541052435,100000-1000000
47,10,0,mCal,-0.049503761326891424,0.02632367112484785,0.16962987210499714,0-1000
47,10,1,mCal,-0.048388973893710684,0.023358352840741236,0.1603117139675933,1000-10000
47,10,2,mCal,-0.016453473631225183,0.02085557954511523,0.1453488780130368,10000-100000
47,10,3,mCal,-0.019301892706259108,0.01134117444287911,0.10823002127378083,100000-1000000
47,25,0,mCal,-0.034901857532938604,0.00915446853577395,0.10184600235170498,0-1000
47,25,1,mCal,-0.028177954030748856,0.009525284591420727,0.1015838652778074,1000-10000
47,25,2,mCal,-0.0211209161274083,0.004191587193446854,0.0681005160884106,10000-100000
47,25,3,mCal,-0.012452010898777267,0.0030456012905873474,0.05657432161334871,100000-1000000
48,5,0,mCal,-0.024899061057107184,0.08740818812382792,0.29669538480629165,0-1000
48,5,1,mCal,-0.003202934932133103,0.10461055842093847,0.3234514139915266,1000-10000
48,5,2,mCal,-0.016584111173656692,0.060926183299512535,0.2473887953059571,10000-100000
48,5,3,mCal,-0.0006651063905980473,0.06068941130743358,0.24635310770100788,100000-1000000
48,10,0,mCal,-0.04357792744520405,0.026203354342042972,0.16763767506876978,0-1000
48,10,1,mCal,-0.030840757108381724,0.02818657908441492,0.1706977779100628,1000-10000
48,10,2,mCal,-0.02216818917423512,0.018896736433636433,0.13924139127752605,10000-100000
48,10,3,mCal,-0.016562022599696438,0.009980455248124338,0.10126576835593158,100000-1000000
48,25,0,mCal,-0.025567131176872405,0.008047844237734792,0.09328195127863799,0-1000
48,25,1,mCal,-0.025151999623635415,0.007601397512154639,0.09074150427021803,1000-10000
48,25,2,mCal,-0.01777975830244305,0.003680653556541006,0.06322003924258746,10000-100000
48,25,3,mCal,-0.008982352645120926,0.002861855041287492,0.05424516292102737,100000-1000000
49,5,0,mCal,-0.06430614153242742,0.054835669438034924,0.24283934869955387,0-1000
49,5,1,mCal,-0.04431867213320882,0.0671092996673768,0.26281827251359,1000-10000
49,5,2,mCal,0.0017910520510562306,0.07023333031308387,0.2650217692577979,10000-100000
49,5,3,mCal,-0.007299558436431296,0.05668862074748188,0.23820559250540016,100000-1000000
49,10,0,mCal,-0.04584875190411947,0.031385277464008696,0.1829955887861076,0-1000
49,10,1,mCal,-0.03355886901969765,0.029502739047131694,0.17501124745859312,1000-10000
49,10,2,mCal,-0.008032833845717452,0.02611019019057299,0.1617860210591938,10000-100000
49,10,3,mCal,-0.004580892653275823,0.016605741082807372,0.12894466123228293,100000-1000000
49,25,0,mCal,-0.02694232643035176,0.010406896858145468,0.10551201738013116,0-1000
49,25,1,mCal,-0.018667803030612825,0.011596433346379142,0.10929281868617398,1000-10000
49,25,2,mCal,-0.014301032350435615,0.006142813089961215,0.07967014884038702,10000-100000
49,25,3,mCal,-0.006305855467500926,0.004132371545783154,0.06459206885493114,100000-1000000
50,5,0,mCal,-0.055951264503473194,0.07557078556986378,0.2805375724736375,0-1000
50,5,1,mCal,-0.048184965973718144,0.07915947338412054,0.28544923249153936,1000-10000
50,5,2,mCal,-0.0070300029056347526,0.06617286637613443,0.2573369140193215,10000-100000
50,5,3,mCal,-0.002997942516034418,0.06511532278809054,0.25519465207448994,100000-1000000
50,10,0,mCal,-0.04361092237425903,0.02317971184862156,0.15837179167691198,0-1000
50,10,1,mCal,-0.046794435802547135,0.03152892338838743,0.18362636687160733,1000-10000
50,10,2,mCal,-0.03769736705425842,0.01803041253626291,0.13946864887524507,10000-100000
50,10,3,mCal,-0.02157520668326724,0.01091449894953744,0.10667702889077452,100000-1000000
50,25,0,mCal,-0.03152422512897207,0.007651836394967201,0.09298178942647488,0-1000
50,25,1,mCal,-0.03339908651863734,0.008381434478168016,0.0974522111521716,1000-10000
50,25,2,mCal,-0.01706968451164611,0.006082045205109751,0.07983369798798551,10000-100000
50,25,3,mCal,-0.011205799672863921,0.0031624896373455657,0.05734160429961759,100000-1000000
51,5,0,mCal,-0.052238591939936026,0.0771818330588054,0.2826848130810577,0-1000
51,5,1,mCal,-0.0631407862577638,0.074016920370008,0.27929138772840206,1000-10000
51,5,2,mCal,-0.02172419638378151,0.06647134213059265,0.2587340001606162,10000-100000
51,5,3,mCal,-0.026169506844609954,0.04326108284143594,0.20963283600124774,100000-1000000
51,10,0,mCal,-0.06171950798676748,0.026484625434702244,0.1740514955432182,0-1000
51,10,1,mCal,-0.046576202952520844,0.021000873679160023,0.15221766113245347,1000-10000
51,10,2,mCal,-0.039653612067520286,0.016847818849081483,0.13572113983857811,10000-100000
51,10,3,mCal,-0.017426327580312265,0.014234174127920132,0.12057301116276596,100000-1000000
51,25,0,mCal,-0.03185796707154625,0.008716737679624028,0.09864921563578573,0-1000
51,25,1,mCal,-0.026277105279442034,0.00913602023683523,0.09912873699741216,1000-10000
51,25,2,mCal,-0.014616207790633284,0.004319354685163359,0.06732746999065335,10000-100000
51,25,3,mCal,-0.004813049684500116,0.0055555589290552845,0.07469085871993139,100000-1000000
52,5,0,mCal,-0.07596169901728317,0.0717632833493914,0.278448313097752,0-1000
52,5,1,mCal,-0.04475639876523715,0.08672114164988416,0.2978662063415672,1000-10000
52,5,2,mCal,-0.03030321964262945,0.05458060015230664,0.23558201389965253,10000-100000
52,5,3,mCal,-0.015548973921184438,0.04957115358033905,0.22318809146175503,100000-1000000
52,10,0,mCal,-0.03378158166348553,0.034192408017458736,0.18797234710761443,0-1000
52,10,1,mCal,-0.014682477167764309,0.029322922889974914,0.17186767591887903,1000-10000
52,10,2,mCal,-0.018229461822628704,0.012932401504788731,0.11517254352983357,10000-100000
52,10,3,mCal,0.0008723621066676424,0.024874174148774228,0.15771789741313247,100000-1000000
52,25,0,mCal,-0.03884944280467658,0.008960200408329311,0.10232047505051542,0-1000
52,25,1,mCal,-0.027894882429367617,0.009878269597442155,0.10322981189167399,1000-10000
52,25,2,mCal,-0.005712352672954197,0.004617550623653028,0.06819224000363411,10000-100000
52,25,3,mCal,-0.011041042279560976,0.005032731991553291,0.07179579797016218,100000-1000000
53,5,0,mCal,-0.07729726050590278,0.06926238810570118,0.2742941023562457,0-1000
53,5,1,mCal,-0.05304037591914543,0.09093469164599292,0.30618290795476677,1000-10000
53,5,2,mCal,-0.02228351770525512,0.07007695154164419,0.26565674601440975,10000-100000
53,5,3,mCal,-0.024749526897990384,0.05031029537937094,0.22566088376376905,100000-1000000
53,10,0,mCal,-0.051220417690538825,0.02855995520363044,0.176588466191945,0-1000
53,10,1,mCal,-0.03340857460084576,0.023241413647511262,0.15606904402978683,1000-10000
53,10,2,mCal,-0.014746106158282361,0.017279848429518515,0.1322773452876563,10000-100000
53,10,3,mCal,-0.01003140377330259,0.020645550784865647,0.14403534235224588,100000-1000000
53,25,0,mCal,-0.0331554687162181,0.0068395733148633895,0.08910027172043589,0-1000
53,25,1,mCal,-0.03853687497977134,0.008610610134568573,0.10047736495238666,1000-10000
53,25,2,mCal,-0.017803646192711974,0.00700014534018659,0.08554013770120936,10000-100000
53,25,3,mCal,-0.014377981295654723,0.0031772855725064027,0.058172260731766304,100000-1000000
54,5,0,mCal,-0.04702702005845198,0.06574185503954207,0.26067872113987384,0-1000
54,5,1,mCal,-0.04992981719432239,0.06142699923871768,0.25282402157187545,1000-10000
54,5,2,mCal,-0.027917725690441576,0.05368612510386758,0.23337850053420586,10000-100000
54,5,3,mCal,0.0007832969255620084,0.07162455835791344,0.2676287949978235,100000-1000000
54,10,0,mCal,-0.028312985921523516,0.025079818934672135,0.16087710870868024,0-1000
54,10,1,mCal,-0.04309998936249495,0.0318836895315156,0.18368804701058472,1000-10000
54,10,2,mCal,-0.01756692210872995,0.024060165912666073,0.15610497322327774,10000-100000
54,10,3,mCal,-0.010969405583447622,0.012348556888010955,0.11166416052997992,100000-1000000
54,25,0,mCal,-0.028888726289484135,0.008253262078592383,0.09533006128824797,0-1000
54,25,1,mCal,-0.03738165592141806,0.009691853968758013,0.10530547074195767,1000-10000
54,25,2,mCal,-0.018225863739018033,0.0043225243121621125,0.06822540891189562,10000-100000
54,25,3,mCal,-0.004834511211423393,0.0033922596090440287,0.0584434094462105,100000-1000000
55,5,0,mCal,-0.07020778590903652,0.06483503148357012,0.26412906823335297,0-1000
55,5,1,mCal,-0.06890101707549222,0.060410536404597134,0.25526042889299233,1000-10000
55,5,2,mCal,-0.024439582833272494,0.0631615299972289,0.2525050954065943,10000-100000
55,5,3,mCal,-0.026253094477798482,0.04986432027170124,0.22484115557735745,100000-1000000
55,10,0,mCal,-0.016846725622828695,0.02620310522919038,0.16274801809361997,0-1000
55,10,1,mCal,-0.027691283561309003,0.025177287718560936,0.16107170733506787,1000-10000
55,10,2,mCal,-0.012607130896232159,0.026178050939775047,0.1622867545094478,10000-100000
55,10,3,mCal,-0.012744896944021518,0.012472022261238431,0.11240309007919738,100000-1000000
55,25,0,mCal,-0.029043386163555684,0.008500793768639006,0.09666598185755124,0-1000
55,25,1,mCal,-0.02575897305592753,0.006516260831205529,0.0847336150774976,1000-10000
55,25,2,mCal,-0.018232861015032645,0.006262330546808346,0.08120817549730965,10000-100000
55,25,3,mCal,-0.00895799590961594,0.004151812730471758,0.06505427288955318,100000-1000000
56,5,0,mCal,-0.025761991248272224,0.08539349485677539,0.29335503242632716,0-1000
56,5,1,mCal,-0.06814078001242616,0.06934155063362199,0.27200131715549436,1000-10000
56,5,2,mCal,-0.014004163480892744,0.06878495500264024,0.2626424786614683,10000-100000
56,5,3,mCal,-0.024442959446877036,0.04885357315645317,0.22237587868960706,100000-1000000
56,10,0,mCal,-0.03381552239805036,0.0318759417121759,0.1817124961779705,0-1000
56,10,1,mCal,-0.04038302626030066,0.03113445552703253,0.18101172430804768,1000-10000
56,10,2,mCal,-0.042607902195646086,0.013231933982704327,0.12266771096021181,10000-100000
56,10,3,mCal,-0.015600014704467825,0.01524008000694547,0.12443247351766774,100000-1000000
56,25,0,mCal,-0.014594065997726183,0.0121349623712312,0.1111213261870879,0-1000
56,25,1,mCal,-0.010941942111165757,0.010072546269754633,0.10095678465025883,1000-10000
56,25,2,mCal,-0.011351970508878506,0.005701522415512288,0.07635698821945988,10000-100000
56,25,3,mCal,-0.007935781206025994,0.0036334397921768537,0.060798161284094515,100000-1000000
57,5,0,mCal,-0.05184031361074174,0.08151382841631623,0.2901745104787398,0-1000
57,5,1,mCal,-0.04560197610031936,0.06767748276748128,0.2641155485611087,1000-10000
57,5,2,mCal,-0.01540828092903728,0.056960604920159946,0.2391610755147001,10000-100000
57,5,3,mCal,-0.014865782968726883,0.0566864926920483,0.23855289601118151,100000-1000000
57,10,0,mCal,-0.0685851635475832,0.02185961952108162,0.16298326349637976,0-1000
57,10,1,mCal,-0.04848724012146903,0.02621053366888815,0.16900161574223233,1000-10000
57,10,2,mCal,-0.02323916867763919,0.0183315382319225,0.13737393199857922,10000-100000
57,10,3,mCal,-0.013387775948709884,0.012927123916270808,0.1144829963842826,100000-1000000
57,25,0,mCal,-0.03254458811246466,0.008276153699397444,0.09661937649771613,0-1000
57,25,1,mCal,-0.03077801831988963,0.007338769865873782,0.0910277775054035,1000-10000
57,25,2,mCal,-0.018697991122054183,0.0047277589209668795,0.07125569305653617,10000-100000
57,25,3,mCal,-0.005048050671644797,0.003527987525750188,0.05961099178283885,100000-1000000
58,5,0,mCal,-0.021643350446843613,0.0835169370292259,0.2898022975198623,0-1000
58,5,1,mCal,-0.028079977608961706,0.07562085003810196,0.2764223854549804,1000-10000
58,5,2,mCal,-0.00383166967469609,0.08305543259945472,0.2882188652603273,10000-100000
58,5,3,mCal,-0.02500204759951307,0.05540610060387492,0.23670911048804869,100000-1000000
58,10,0,mCal,-0.03794965137482497,0.040444345549292195,0.20465708291862988,0-1000
58,10,1,mCal,-0.018143966829535573,0.03490540182092511,0.18770883131391658,1000-10000
58,10,2,mCal,-0.016183235023541208,0.023313103155848846,0.15354152614741073,10000-100000
58,10,3,mCal,-0.006397236241355193,0.02044119241839832,0.1431157470368863,100000-1000000
58,25,0,mCal,-0.019973214351567566,0.008435138757115627,0.0939897231012481,0-1000
58,25,1,mCal,-0.03157314845027182,0.009334796770996601,0.10164477593098183,1000-10000
58,25,2,mCal,-0.01004439360313376,0.008215958017921701,0.09119675356489602,10000-100000
58,25,3,mCal,-0.010016219708195405,0.003182334599914093,0.05729449587139183,100000-1000000
59,5,0,mCal,-0.052748319509671716,0.062413709939312355,0.2553352602959622,0-1000
59,5,1,mCal,-0.041288612026879896,0.0827723481177989,0.2906494410813568,1000-10000
59,5,2,mCal,-0.013474968870126502,0.06550503117291953,0.2562939834622936,10000-100000
59,5,3,mCal,-0.0117104048493392,0.06351307433108322,0.25228992828255875,100000-1000000
59,10,0,mCal,-0.06854878558432442,0.026250712043915412,0.1759251205740701,0-1000
59,10,1,mCal,-0.05309244402749929,0.02438311657679295,0.16493005847815034,1000-10000
59,10,2,mCal,-0.02550575571591498,0.019569135456308163,0.1421959177717423,10000-100000
59,10,3,mCal,-0.018615701968517678,0.008979300341820469,0.09657041317919864,100000-1000000
59,25,0,mCal,-0.03282751024795928,0.008615267308166995,0.09845259131809007,0-1000
59,25,1,mCal,-0.023361933336655358,0.006773743047574177,0.08555421074851025,1000-10000
59,25,2,mCal,-0.01518138225253862,0.004978458585617687,0.07217293781408224,10000-100000
59,25,3,mCal,-0.010670795894308187,0.003200019583420071,0.057566357088477085,100000-1000000
60,5,0,mCal,0.01612880701551387,0.08060625849332083,0.28437017584315083,0-1000
60,5,1,mCal,-0.024474522211222056,0.08858287867668636,0.2986333553274884,1000-10000
60,5,2,mCal,-0.027823771994312768,0.06494110496538591,0.2563498922437406,10000-100000
60,5,3,mCal,-0.010685508727771643,0.052177327230460945,0.22867336383416462,100000-1000000
60,10,0,mCal,-0.04083916675463307,0.028989338766084876,0.17509190817195866,0-1000
60,10,1,mCal,-0.030798621682783286,0.026567538881975016,0.16587975759427134,1000-10000
60,10,2,mCal,-0.030490316099535973,0.01410122254085179,0.1226004972122928,10000-100000
60,10,3,mCal,-0.019833185908884235,0.014872772191478015,0.1235561712532983,100000-1000000
60,25,0,mCal,-0.031736168559173744,0.010865188915156452,0.1089604208415732,0-1000
60,25,1,mCal,-0.022404565691811946,0.012115988116139103,0.1123296607311614,1000-10000
60,25,2,mCal,-0.02546380851962705,0.004672683069903799,0.07294579229967983,10000-100000
60,25,3,mCal,-0.010349075744891864,0.002649394410792049,0.05250235975235359,100000-1000000
61,5,0,mCal,-0.003442244857050865,0.08840094483487665,0.29734288941310255,0-1000
61,5,1,mCal,-0.028013465071471205,0.07090349391160572,0.2677466118122062,1000-10000
61,5,2,mCal,-0.01893150730015753,0.06436080457448384,0.2543996983943569,10000-100000
61,5,3,mCal,-0.0031867344918822395,0.05714814245119991,0.23907801598625011,100000-1000000
61,10,0,mCal,-0.061312910915370125,0.02739852047795745,0.1765157033322349,0-1000
61,10,1,mCal,-0.03566733043627854,0.02697807259167392,0.16807805047692753,1000-10000
61,10,2,mCal,-0.022231651529164075,0.021701112804028824,0.14898106971606495,10000-100000
61,10,3,mCal,-0.010741498813942577,0.013584559235004384,0.11704673866355403,100000-1000000
61,25,0,mCal,-0.03638866197422101,0.007812267901246923,0.09558453128786604,0-1000
61,25,1,mCal,-0.025291889864495817,0.009651040628869553,0.10144318765588618,1000-10000
61,25,2,mCal,-0.01428762580205023,0.006781813617319418,0.08358199488154629,10000-100000
61,25,3,mCal,-0.007645780313366859,0.0037707106993412885,0.06188027679270316,100000-1000000
62,5,0,mCal,-0.05950336658861396,0.07551950999761779,0.28117638704734216,0-1000
62,5,1,mCal,-0.06844926886279666,0.05911858411729571,0.2525943121393416,1000-10000
62,5,2,mCal,-0.030673366883440176,0.06548493206522807,0.2577320071337555,10000-100000
62,5,3,mCal,-0.0031942484310318853,0.06610337518711261,0.2571256082348698,100000-1000000
62,10,0,mCal,-0.033171056611010157,0.02690997637223571,0.16736276577819378,0-1000
62,10,1,mCal,-0.026285034668341475,0.028628856665409385,0.1712301366959838,1000-10000
62,10,2,mCal,-0.015406286080759878,0.018928850618194392,0.13844206105442308,10000-100000
62,10,3,mCal,-0.0007180883147928586,0.02094897693915122,0.1447393954318556,100000-1000000
62,25,0,mCal,-0.031441100570159294,0.0103394517304709,0.10643305189429537,0-1000
62,25,1,mCal,-0.011332284612973895,0.010675761174287417,0.10394316643645633,1000-10000
62,25,2,mCal,-0.018082445486392727,0.006706014655998884,0.0838629208337466,10000-100000
62,25,3,mCal,-0.0044933680803328265,0.0039916042850559955,0.06333872939806537,100000-1000000
63,5,0,mCal,-0.038171414609942556,0.08530264660493748,0.29455000169455375,0-1000
63,5,1,mCal,-0.05332886195530714,0.0809545895108582,0.28947980418037184,1000-10000
63,5,2,mCal,-0.028191168787785464,0.05812813821137909,0.24274035554270842,10000-100000
63,5,3,mCal,-0.015631527973537257,0.04952618639994144,0.22309309954978196,100000-1000000
63,10,0,mCal,-0.0412414776412899,0.028730171344101243,0.174444922030245,0-1000
63,10,1,mCal,-0.02721008350848124,0.02506690208536034,0.16064647748985617,1000-10000
63,10,2,mCal,-0.02342890978942452,0.018953661323879625,0.13965162060570804,10000-100000
63,10,3,mCal,-0.010580722224578504,0.019570822760836125,0.14029531155255978,100000-1000000
63,25,0,mCal,-0.043690330400792204,0.008292573206255543,0.1010020701608929,0-1000
63,25,1,mCal,-0.037674376786160396,0.0070612246243947,0.09209008247699793,1000-10000
63,25,2,mCal,-0.024579748293083084,0.00449388183996988,0.07140060130083781,10000-100000
63,25,3,mCal,-0.009633148232694129,0.002552012530985663,0.05142771700025893,100000-1000000
64,5,0,mCal,-0.0708666921102728,0.07697636377440852,0.2863537180220657,0-1000
64,5,1,mCal,-0.06702071818274666,0.06626822535797505,0.26600752249458326,1000-10000
64,5,2,mCal,-0.03117746543288648,0.059788025410130854,0.24649555728440561,10000-100000
64,5,3,mCal,-0.019385740240208782,0.052839016723977464,0.23068338398904745,100000-1000000
64,10,0,mCal,-0.07507650512372294,0.03039929478064691,0.1898309152963218,0-1000
64,10,1,mCal,-0.047393851871098826,0.0297456092069363,0.1788624790226166,1000-10000
