pop,rep,n,bin,method,bias,variance,rmse,binlabel
CEU,90,10,3,Cal,0.07347547003753138,0.035633362732668934,0.20256358860838022,100000-1000000
CEU,90,25,0,Cal,-0.19517788428783006,0.08131339907710083,0.34555434535275986,0-1000
CEU,90,25,1,Cal,-0.12575860090041427,0.0673228255936886,0.28833669779290716,1000-10000
CEU,90,25,2,Cal,-0.019942982329141826,0.04264910944945741,0.20747730476762483,10000-100000
CEU,90,25,3,Cal,0.04590994425384331,0.01785125786023136,0.14127625717586928,100000-1000000
CEU,91,5,0,Cal,-0.14243707247761062,0.20755786291704914,0.4773323606597831,0-1000
CEU,91,5,1,Cal,-0.030462818246061497,0.18540580263775028,0.43166397340204665,1000-10000
CEU,91,5,2,Cal,0.1077515434399081,0.16768714210809116,0.42343539911274963,10000-100000
CEU,91,5,3,Cal,0.19092693832508614,0.11564048199096344,0.38999176628379567,100000-1000000
CEU,91,10,0,Cal,-0.23080084980133883,0.12927607359141166,0.427252976420799,0-1000
CEU,91,10,1,Cal,-0.16245956406462647,0.11515439743206826,0.37622799920810884,1000-10000
CEU,91,10,2,Cal,0.01353216362889788,0.0782799274345004,0.2801125611017465,10000-100000
CEU,91,10,3,Cal,0.09121421281815573,0.04051862378441004,0.22099469768400745,100000-1000000
CEU,91,25,0,Cal,-0.17770940672358948,0.08465201757982131,0.3409290994002587,0-1000
CEU,91,25,1,Cal,-0.12690660015667896,0.0768217737729018,0.3048393985957671,1000-10000
CEU,91,25,2,Cal,-0.015203250775975357,0.036971161255296814,0.19287897783183633,10000-100000
CEU,91,25,3,Cal,0.03588370400330241,0.012555417997544623,0.11765652642561417,100000-1000000
CEU,92,5,0,Cal,-0.12729231696086343,0.22876054777287366,0.49493826052361173,0-1000
CEU,92,5,1,Cal,-0.06620888736297231,0.17220589916175988,0.42022555363471487,1000-10000
CEU,92,5,2,Cal,0.11908946811324637,0.16640010123871007,0.4249498825205226,10000-100000
CEU,92,5,3,Cal,0.2110211675932253,0.12565565822277383,0.41253556379442236,100000-1000000
CEU,92,10,0,Cal,-0.24080192443600126,0.1360401799358997,0.44048353743128854,0-1000
CEU,92,10,1,Cal,-0.1747425699068541,0.11069353922168261,0.3758038117945777,1000-10000
CEU,92,10,2,Cal,-0.0012155590163757223,0.04517389482488809,0.21254498914020623,10000-100000
CEU,92,10,3,Cal,0.07636298581829484,0.03231779037342448,0.19531793562422672,100000-1000000
CEU,92,25,0,Cal,-0.22401978542330178,0.09660307508970056,0.383129141870992,0-1000
CEU,92,25,1,Cal,-0.14260821765651147,0.07367392649186665,0.30661218213735997,1000-10000
CEU,92,25,2,Cal,-0.01942656212327528,0.04393902120591574,0.2105146373102004,10000-100000
CEU,92,25,3,Cal,0.05320962566154591,0.018741799753424885,0.14687771790325016,100000-1000000
CEU,93,5,0,Cal,-0.1367199817590198,0.17863144075731754,0.44421142957999654,0-1000
CEU,93,5,1,Cal,-0.020607054841903515,0.19865466319882663,0.4461830497767523,1000-10000
CEU,93,5,2,Cal,0.10227921022075279,0.14455940111753787,0.39372634908133697,10000-100000
CEU,93,5,3,Cal,0.19409374355191708,0.10991945407607777,0.38417682824719546,100000-1000000
CEU,93,10,0,Cal,-0.23350914817225088,0.11952028382985254,0.4171891730498081,0-1000
CEU,93,10,1,Cal,-0.12000335192860984,0.11902081601927332,0.3652692438371661,1000-10000
CEU,93,10,2,Cal,0.005298447977333112,0.08295043055837759,0.2880598967391089,10000-100000
CEU,93,10,3,Cal,0.0902853161672414,0.03835734977530875,0.21565896246325467,100000-1000000
CEU,93,25,0,Cal,-0.17332884569086765,0.08810974457412617,0.343733375340037,0-1000
CEU,93,25,1,Cal,-0.1405487056536123,0.07576733653137402,0.309065163343072,1000-10000
CEU,93,25,2,Cal,-0.010977561556178772,0.039167949061323044,0.19821315778485227,10000-100000
CEU,93,25,3,Cal,0.05455528582107523,0.014547009428627184,0.13237555907208248,100000-1000000
CEU,94,5,0,Cal,-0.13896766070431557,0.20970870108878362,0.47856108472212133,0-1000
CEU,94,5,1,Cal,-0.05848307331683228,0.1948518970412178,0.4452776290201427,1000-10000
CEU,94,5,2,Cal,0.09258163176076348,0.14255121256720496,0.3887448663412683,10000-100000
CEU,94,5,3,Cal,0.19497263129338557,0.11102955133142373,0.38606201352229697,100000-1000000
CEU,94,10,0,Cal,-0.22525854856195282,0.1390302050060786,0.43562784427343054,0-1000
CEU,94,10,1,Cal,-0.1580793498478318,0.11170860182616044,0.3697264971224995,1000-10000
CEU,94,10,2,Cal,-0.014254068568197838,0.06780123028653745,0.26077654947729545,10000-100000
CEU,94,10,3,Cal,0.09702522377878126,0.041479682600230564,0.22559604750427953,100000-1000000
CEU,94,25,0,Cal,-0.18305910130611905,0.07669654041154089,0.3319746601512604,0-1000
CEU,94,25,1,Cal,-0.11932429744225036,0.07519124337823568,0.2990477074620742,1000-10000
CEU,94,25,2,Cal,-0.019566358297556402,0.04455266052535427,0.2119799587281369,10000-100000
CEU,94,25,3,Cal,0.044354504515012626,0.018427097163337906,0.14280903064621012,100000-1000000
CEU,95,5,0,Cal,-0.14336157653160828,0.2281183428435316,0.4986691132095107,0-1000
CEU,95,5,1,Cal,-0.0017890226270332083,0.1689292817692958,0.41101396858410527,1000-10000
CEU,95,5,2,Cal,0.13729106421651457,0.15738824485828823,0.4198060042114588,10000-100000
CEU,95,5,3,Cal,0.19499680432140956,0.11437711905051008,0.3903855437206559,100000-1000000
CEU,95,10,0,Cal,-0.2163275299606503,0.13268755033066396,0.4236568783219978,0-1000
CEU,95,10,1,Cal,-0.14147030817491335,0.11741454652985393,0.37071335911315484,1000-10000
CEU,95,10,2,Cal,0.0022808531292862412,0.07990476001706566,0.2826835020089836,10000-100000
CEU,95,10,3,Cal,0.0727440691385024,0.031680018122794217,0.19228031027024436,100000-1000000
CEU,95,25,0,Cal,-0.147846014400128,0.07584163919013473,0.31257012519455146,0-1000
CEU,95,25,1,Cal,-0.14743352226895906,0.07601613509739684,0.31265440759091895,1000-10000
CEU,95,25,2,Cal,0.009497309809956483,0.037661468172115756,0.19429788229865516,10000-100000
CEU,95,25,3,Cal,0.057625729209297545,0.01796126929258894,0.14588349447244617,100000-1000000
CEU,96,5,0,Cal,-0.15198168389186917,0.19764816854460668,0.4698367810029508,0-1000
CEU,96,5,1,Cal,-0.06335091700737179,0.17842166408824534,0.42712410699224207,1000-10000
CEU,96,5,2,Cal,0.1434589346903072,0.16239291428618138,0.4277538780989124,10000-100000
CEU,96,5,3,Cal,0.1951209355448812,0.11335526827297888,0.38913679826108527,100000-1000000
CEU,96,10,0,Cal,-0.26678740391729894,0.13257935743391802,0.45139215359025686,0-1000
CEU,96,10,1,Cal,-0.16905788242067155,0.1124214687924316,0.3755023786888616,1000-10000
CEU,96,10,2,Cal,-0.028677812627909235,0.07622765887849076,0.27757895420152484,10000-100000
CEU,96,10,3,Cal,0.07979560293913782,0.041220656894995523,0.21814672847286998,100000-1000000
CEU,96,25,0,Cal,-0.18259063533967143,0.09249832168653242,0.35473604525094043,0-1000
CEU,96,25,1,Cal,-0.14070895519458138,0.08536310241075779,0.3242870834348918,1000-10000
CEU,96,25,2,Cal,-0.023599670565683576,0.03510852727928608,0.18885304268159112,10000-100000
CEU,96,25,3,Cal,0.0542214034536393,0.019477597049451466,0.14972493994633557,100000-1000000
CEU,97,5,0,Cal,-0.10060768797208387,0.22103025970738144,0.4807828684411182,0-1000
CEU,97,5,1,Cal,-0.015689609179525513,0.19071046902617084,0.43698584972785687,1000-10000
CEU,97,5,2,Cal,0.10862170755744996,0.1671399929215175,0.4230114280657364,10000-100000
CEU,97,5,3,Cal,0.20830783188694282,0.12339988360493677,0.40840180757481426,100000-1000000
CEU,97,10,0,Cal,-0.23658793691632304,0.14801474680473622,0.4516509699968088,0-1000
CEU,97,10,1,Cal,-0.11872261809673361,0.10209153090500575,0.34086154220262016,1000-10000
CEU,97,10,2,Cal,0.013512558905042748,0.06649284999189847,0.2582158772036699,10000-100000
CEU,97,10,3,Cal,0.08290566505616433,0.034726632893818984,0.2039607368888039,100000-1000000
CEU,97,25,0,Cal,-0.1895068615390104,0.07984408811392539,0.34023071390497805,0-1000
CEU,97,25,1,Cal,-0.122249918705774,0.0822076025354301,0.3116931907485283,1000-10000
CEU,97,25,2,Cal,-0.012714533068698061,0.037666130759009986,0.19449367627294467,10000-100000
CEU,97,25,3,Cal,0.04296260309175854,0.01625248724805016,0.13452982016069948,100000-1000000
CEU,98,5,0,Cal,-0.17477098011472234,0.18645053974215248,0.4658276883488284,0-1000
CEU,98,5,1,Cal,-0.006202049553649409,0.20032519941128044,0.4476200004802582,1000-10000
CEU,98,5,2,Cal,0.11431014668799733,0.1486098254714712,0.4020903320241643,10000-100000
CEU,98,5,3,Cal,0.19773696496054058,0.11687207205576648,0.3949328795726845,100000-1000000
CEU,98,10,0,Cal,-0.2494048097271932,0.14835139259654942,0.4588618002314061,0-1000
CEU,98,10,1,Cal,-0.14870305631479314,0.12108743359047869,0.37841780157365645,1000-10000
CEU,98,10,2,Cal,0.001818982261124719,0.07742981407908892,0.2782680771765874,10000-100000
CEU,98,10,3,Cal,0.08636618971528744,0.04389244805546246,0.22660884091623495,100000-1000000
CEU,98,25,0,Cal,-0.1747622348814129,0.08482345135578853,0.3396546629983676,0-1000
CEU,98,25,1,Cal,-0.11916748907713501,0.07401293322414283,0.297008120557489,1000-10000
CEU,98,25,2,Cal,-0.009363402757622269,0.037495117904850696,0.193862815454775,10000-100000
CEU,98,25,3,Cal,0.045851871463901885,0.014861831503833845,0.1302467873714205,100000-1000000
CEU,99,5,0,Cal,-0.1419542107401133,0.19251061173492467,0.46115247986080826,0-1000
CEU,99,5,1,Cal,-0.05240939884236597,0.21922389704695228,0.4711376042452677,1000-10000
CEU,99,5,2,Cal,0.1168310279640438,0.17539733634836083,0.4347951534268707,10000-100000
CEU,99,5,3,Cal,0.20143993742354055,0.13261315116832711,0.41616246774249965,100000-1000000
CEU,99,10,0,Cal,-0.24614745335032573,0.1308934477993977,0.43758658182152765,0-1000
CEU,99,10,1,Cal,-0.13504932172273804,0.11215467863496255,0.36109970635924665,1000-10000
CEU,99,10,2,Cal,-0.0019413025878539125,0.0799400703819733,0.2827434155514694,10000-100000
CEU,99,10,3,Cal,0.08502405454362379,0.035861898583375885,0.20758369019364936,100000-1000000
CEU,99,25,0,Cal,-0.18471599731819427,0.08666424693804389,0.3475402805478799,0-1000
CEU,99,25,1,Cal,-0.13000022538898567,0.06910056361127555,0.2932586268338284,1000-10000
CEU,99,25,2,Cal,-0.006920626731046835,0.03831585981330841,0.1958666763072751,10000-100000
CEU,99,25,3,Cal,0.050179711690348086,0.017366320599403514,0.14101178697091235,100000-1000000
AFR,0,5,0,mCal,-0.26906874788731905,0.28734585439826454,0.5997864999213589,0-1000
AFR,0,5,1,mCal,-0.07663800291539795,0.2142369813070402,0.46915921050097775,1000-10000
AFR,0,5,2,mCal,-0.012619643607360804,0.19414323038245015,0.440797556466942,10000-100000
AFR,0,5,3,mCal,-0.0107260894691602,0.18477210310880365,0.4299850603266398,100000-1000000
AFR,0,10,0,mCal,-0.17784277812757182,0.12817857122674134,0.39975820811945073,0-1000
AFR,0,10,1,mCal,-0.10504124398210553,0.06469560597761431,0.2751895145439276,1000-10000
AFR,0,10,2,mCal,-0.012198128287871226,0.04835560519950674,0.2202371438546053,10000-100000
AFR,0,10,3,mCal,0.0036144642525699285,0.047339023434308236,0.21760534870756587,100000-1000000
AFR,0,25,0,mCal,-0.13647615697099544,0.04928606508759281,0.2605989380430484,0-1000
AFR,0,25,1,mCal,-0.0782777721041994,0.03441993656758229,0.20136371612874865,1000-10000
AFR,0,25,2,mCal,-0.019487727875025042,0.012720553076482437,0.11445664949758692,10000-100000
AFR,0,25,3,mCal,-0.011712335494769705,0.010722927615700394,0.10421183434928318,100000-1000000
AFR,1,5,0,mCal,-0.22729716236922515,0.26066115889022795,0.558860589871329,0-1000
AFR,1,5,1,mCal,-0.12023993576776341,0.19002106783071648,0.45219322195733136,1000-10000
AFR,1,5,2,mCal,-0.030976286156023925,0.17492918469135824,0.41939088568467736,10000-100000
AFR,1,5,3,mCal,-0.027961552195848272,0.16379059243387936,0.40567528989954577,100000-1000000
AFR,1,10,0,mCal,-0.21989571781088452,0.12831865813728058,0.4203246184187226,0-1000
AFR,1,10,1,mCal,-0.1057996703148291,0.06573883956867795,0.2773669226988043,1000-10000
AFR,1,10,2,mCal,-0.015104233627104745,0.047297957695379686,0.2180048062975719,10000-100000
AFR,1,10,3,mCal,-0.015755516012038683,0.03535359526385006,0.1886844761729371,100000-1000000
AFR,1,25,0,mCal,-0.15157960631054562,0.061531356171058586,0.29070213831397695,0-1000
AFR,1,25,1,mCal,-0.097589193806742,0.03907773640199342,0.22045722294777115,1000-10000
AFR,1,25,2,mCal,-0.010289718139323676,0.015892564214560402,0.12648494975271615,10000-100000
AFR,1,25,3,mCal,-0.0013765356290014307,0.01266106187333624,0.11252980371294598,100000-1000000
AFR,2,5,0,mCal,-0.2454081839066452,0.27831093775768756,0.5818385639385253,0-1000
AFR,2,5,1,mCal,-0.12449889512143407,0.2024940898051704,0.46689834513695616,1000-10000
AFR,2,5,2,mCal,-0.0024888978502152948,0.2068613479991321,0.4548269369899291,10000-100000
AFR,2,5,3,mCal,-0.021549287825073572,0.17412644508095204,0.41784065968586626,100000-1000000
AFR,2,10,0,mCal,-0.2346531191793303,0.1223531989085366,0.42120693874760134,0-1000
AFR,2,10,1,mCal,-0.09985138977822004,0.05633833198083606,0.25750462524288387,1000-10000
AFR,2,10,2,mCal,-0.009592310342004218,0.04930679131109679,0.22225841655333126,10000-100000
AFR,2,10,3,mCal,-0.015712978251958023,0.03396227318605846,0.18495721362413786,100000-1000000
AFR,2,25,0,mCal,-0.14661022309240587,0.052188000071180164,0.27144531233083613,0-1000
AFR,2,25,1,mCal,-0.07601076906590708,0.046601245329466356,0.22886433174144244,1000-10000
AFR,2,25,2,mCal,-0.011399526646305773,0.016700799312821136,0.1297333747367306,10000-100000
AFR,2,25,3,mCal,-0.010780800982880732,0.008882556152952574,0.09486190923012806,100000-1000000
AFR,3,5,0,mCal,-0.23150654894979586,0.24592730387360556,0.5472865666908423,0-1000
AFR,3,5,1,mCal,-0.14375385813188615,0.18143897155563884,0.44955994403799066,1000-10000
AFR,3,5,2,mCal,-0.04345455338084903,0.17488749239083792,0.4204471317542397,10000-100000
AFR,3,5,3,mCal,-0.01520028103420598,0.19013143093524543,0.43630548871033503,100000-1000000
AFR,3,10,0,mCal,-0.21266332610088148,0.11057097540851135,0.3947108633883811,0-1000
AFR,3,10,1,mCal,-0.07775273181052601,0.07547437765279882,0.2855168383069524,1000-10000
AFR,3,10,2,mCal,-0.02272228980467954,0.04919575390211424,0.22296200653044473,10000-100000
AFR,3,10,3,mCal,-0.016160461527821423,0.04021906030429787,0.20119697020852492,100000-1000000
AFR,3,25,0,mCal,-0.1476842295835183,0.06347255550363581,0.2920328528972608,0-1000
AFR,3,25,1,mCal,-0.06078441972878466,0.020543367210867743,0.15568594314398718,1000-10000
AFR,3,25,2,mCal,-0.015949235117126967,0.012273600535974665,0.11192845320469706,10000-100000
AFR,3,25,3,mCal,-0.00034209178481748426,0.01204348120431746,0.10974332886834945,100000-1000000
AFR,4,5,0,mCal,-0.2881538210878211,0.24122000731416562,0.5694318501117387,0-1000
AFR,4,5,1,mCal,-0.09048308493197768,0.21566144869892034,0.47312644964927486,1000-10000
AFR,4,5,2,mCal,-0.02132770420684432,0.1936171711463435,0.4405360849159557,10000-100000
AFR,4,5,3,mCal,0.013825298248435551,0.19951894637056974,0.4468893433974768,100000-1000000
AFR,4,10,0,mCal,-0.23179469077607423,0.13296792014471648,0.432084133956215,0-1000
AFR,4,10,1,mCal,-0.09726559544321564,0.06285947854364332,0.26892391972557333,1000-10000
AFR,4,10,2,mCal,0.00492705051292523,0.06373666122441746,0.2525092811188816,10000-100000
AFR,4,10,3,mCal,-0.0010557222349441531,0.04737471043041273,0.21765988371734943,100000-1000000
AFR,4,25,0,mCal,-0.15647502451711534,0.05134112300040299,0.27536440637459814,0-1000
AFR,4,25,1,mCal,-0.06418667092578545,0.03701240569146385,0.20281108060458364,1000-10000
AFR,4,25,2,mCal,-0.013001840798582296,0.016894784189306365,0.1306286035042021,10000-100000
AFR,4,25,3,mCal,-0.0011185899166983827,0.01476514955475494,0.12151708027333721,100000-1000000
AFR,5,5,0,mCal,-0.24472719420598218,0.253596218178269,0.5598996497250213,0-1000
AFR,5,5,1,mCal,-0.14768323232615654,0.1868094061704957,0.4567491032074362,1000-10000
AFR,5,5,2,mCal,-0.025657793830902317,0.17279554895059468,0.4164779361921394,10000-100000
AFR,5,5,3,mCal,-0.01817433964009233,0.177403903001761,0.4215853527141502,100000-1000000
AFR,5,10,0,mCal,-0.25238181604858534,0.1039215011592227,0.40941187358356457,0-1000
AFR,5,10,1,mCal,-0.1011140480981173,0.06010832299617326,0.26520251454117405,1000-10000
AFR,5,10,2,mCal,-0.018181163746249184,0.04787507948671605,0.21955781516922593,10000-100000
AFR,5,10,3,mCal,-0.013681577656893889,0.03532587243764834,0.18844908597504517,100000-1000000
AFR,5,25,0,mCal,-0.1537559198779638,0.05609146842852329,0.2823691755947205,0-1000
AFR,5,25,1,mCal,-0.08275123745437543,0.03979397906798007,0.21596700296158786,1000-10000
AFR,5,25,2,mCal,-0.015566898534765618,0.011175752752692402,0.10685542140052647,10000-100000
AFR,5,25,3,mCal,-0.008763564597392384,0.008992419154775668,0.09523244835258798,100000-1000000
AFR,6,5,0,mCal,-0.2638505153657573,0.2550960042785438,0.56983602793902,0-1000
AFR,6,5,1,mCal,-0.17129328928620347,0.1592529404581887,0.43427448855841816,1000-10000
AFR,6,5,2,mCal,-0.031853460540788435,0.17815124825312004,0.4232799206217366,10000-100000
AFR,6,5,3,mCal,-0.027450113267283523,0.1832149834228308,0.4289154836808966,100000-1000000
AFR,6,10,0,mCal,-0.21381478943488763,0.11246364333164843,0.39771900572229857,0-1000
AFR,6,10,1,mCal,-0.1023974572729987,0.052988119320100495,0.2519391961884377,1000-10000
AFR,6,10,2,mCal,-0.022314123121145127,0.040135020403284184,0.20157614068621765,10000-100000
AFR,6,10,3,mCal,0.014526907725539112,0.052132683601835705,0.22878748796623918,100000-1000000
AFR,6,25,0,mCal,-0.14723513093368823,0.06236920600765914,0.2899092785488582,0-1000
AFR,6,25,1,mCal,-0.06625155788036106,0.03022644539960611,0.1860529879394065,1000-10000
AFR,6,25,2,mCal,-0.009485141145407551,0.014979166141200087,0.12275640123328962,10000-100000
AFR,6,25,3,mCal,-0.009462657971214669,0.008066821300200602,0.09031258603362433,100000-1000000
AFR,7,5,0,mCal,-0.29435254984115145,0.24752451644713858,0.5780726079353061,0-1000
AFR,7,5,1,mCal,-0.09777759519497098,0.22216826766986753,0.4813820995757727,1000-10000
AFR,7,5,2,mCal,-0.006558385498360555,0.19509394563427407,0.4417430905567388,10000-100000
AFR,7,5,3,mCal,-0.026152704760671965,0.1744456940977932,0.41848495560066684,100000-1000000
AFR,7,10,0,mCal,-0.19979488454080624,0.10017985092955853,0.3742964691501011,0-1000
AFR,7,10,1,mCal,-0.1042656723127726,0.0695828450584755,0.28364445258335297,1000-10000
AFR,7,10,2,mCal,-0.013790564649532367,0.04439519516393368,0.2111524919040422,10000-100000
AFR,7,10,3,mCal,-0.017463749387740014,0.03420665317174469,0.18577307585983088,100000-1000000
AFR,7,25,0,mCal,-0.1785156255748395,0.06909015650672964,0.3177388630323743,0-1000
AFR,7,25,1,mCal,-0.059777759686649536,0.026092329875509943,0.17223736652847652,1000-10000
AFR,7,25,2,mCal,-0.010007278585448157,0.01732794224932912,0.1320154834631752,10000-100000
AFR,7,25,3,mCal,-0.0022507314889926872,0.014504837846602925,0.1204570613905157,100000-1000000
AFR,8,5,0,mCal,-0.2498573407789456,0.26446736501288876,0.5717482450817098,0-1000
AFR,8,5,1,mCal,-0.14133851402134825,0.21595584801411824,0.485728755129734,1000-10000
AFR,8,5,2,mCal,-0.016866389024893187,0.19413972041492944,0.44093559109428726,10000-100000
AFR,8,5,3,mCal,0.0029259698123777146,0.19733690929669073,0.44423582768168723,100000-1000000
AFR,8,10,0,mCal,-0.2321909963817269,0.10712906040090951,0.40130003638381173,0-1000
AFR,8,10,1,mCal,-0.10951203980673249,0.05952220597347577,0.2674230596566181,1000-10000
AFR,8,10,2,mCal,0.00887190886779624,0.06272379007088624,0.25060427138786906,10000-100000
AFR,8,10,3,mCal,-0.009908754851854903,0.031164394636163967,0.17681226784043613,100000-1000000
AFR,8,25,0,mCal,-0.15473513448598336,0.0610008331229283,0.29145118796691094,0-1000
AFR,8,25,1,mCal,-0.08200215913050442,0.04154122267176844,0.21969428024833285,1000-10000
AFR,8,25,2,mCal,-0.0031907741173384263,0.018779768940661155,0.13707643845726747,10000-100000
AFR,8,25,3,mCal,-0.005063890042150743,0.011149940676911886,0.10571463313690721,100000-1000000
AFR,9,5,0,mCal,-0.24839128544562597,0.26635584260117584,0.5727600486124239,0-1000
AFR,9,5,1,mCal,-0.09294141722524041,0.2230103391707611,0.48129870787962575,1000-10000
AFR,9,5,2,mCal,-0.04466206336748076,0.17342063215128037,0.4188261358314703,10000-100000
AFR,9,5,3,mCal,-0.01129541322096149,0.18299779014655462,0.42793150913012573,100000-1000000
AFR,9,10,0,mCal,-0.21505465139716826,0.10681143051464494,0.3912287484352377,0-1000
AFR,9,10,1,mCal,-0.08835479064633812,0.06343358762630273,0.2669085173921225,1000-10000
AFR,9,10,2,mCal,-0.005640842601346258,0.046630349034712866,0.21601427762989656,10000-100000
AFR,9,10,3,mCal,-0.020531656034356836,0.0325556241048107,0.18159618113915238,100000-1000000
AFR,9,25,0,mCal,-0.13802561188403606,0.05264605733040932,0.26776319176909263,0-1000
AFR,9,25,1,mCal,-0.07198903640655235,0.04025725943656219,0.21316585279848674,1000-10000
AFR,9,25,2,mCal,-0.006604903796417944,0.02018999593525095,0.14224493203418842,10000-100000
AFR,9,25,3,mCal,0.0008582636177521347,0.014838967513630293,0.12181832427868908,100000-1000000
AFR,10,5,0,mCal,-0.20831334183482306,0.30720668204338897,0.5921158082924157,0-1000
AFR,10,5,1,mCal,-0.11205620643967446,0.18670113552152942,0.4463829397761303,1000-10000
AFR,10,5,2,mCal,-0.010674364703086884,0.17983047807732447,0.42419856216062185,10000-100000
AFR,10,5,3,mCal,0.022464265471268438,0.19276149051536307,0.43962044281235,100000-1000000
AFR,10,10,0,mCal,-0.21570571943992017,0.12884252536192645,0.41877378471081494,0-1000
AFR,10,10,1,mCal,-0.09672106988993981,0.06707668839386294,0.27646275292436334,1000-10000
AFR,10,10,2,mCal,-0.022142129781337058,0.043436598391620736,0.2095873858391156,10000-100000
AFR,10,10,3,mCal,-0.01773044995401909,0.02955807433201212,0.17283646370943864,100000-1000000
AFR,10,25,0,mCal,-0.16682957722199288,0.06861687415734546,0.31056236409683374,0-1000
AFR,10,25,1,mCal,-0.09720784909869534,0.032276242893047404,0.20426847240688448,1000-10000
AFR,10,25,2,mCal,-0.010232752702573476,0.016240526587532975,0.12784848773217852,10000-100000
AFR,10,25,3,mCal,0.002455920486872903,0.012048914290706186,0.10979501735572533,100000-1000000
AFR,11,5,0,mCal,-0.21219577571735215,0.2801169682401683,0.5702140084849346,0-1000
AFR,11,5,1,mCal,-0.09824759871660586,0.22842409232920594,0.4879310227714417,1000-10000
AFR,11,5,2,mCal,-0.035990437814113936,0.19892124293198557,0.447455645339331,10000-100000
AFR,11,5,3,mCal,-0.013469267033637934,0.19926544938580945,0.4465947497902689,100000-1000000
AFR,11,10,0,mCal,-0.2441825857483425,0.10806857183694753,0.4095042210035132,0-1000
AFR,11,10,1,mCal,-0.1073139609383277,0.06424131829834767,0.27524099351408504,1000-10000
AFR,11,10,2,mCal,-0.014066528933289048,0.046721979629551935,0.21660989558601193,10000-100000
AFR,11,10,3,mCal,-0.0073631255125788456,0.03798433964454089,0.19503475398465495,100000-1000000
AFR,11,25,0,mCal,-0.1594222063774146,0.062261266606730016,0.2961025269952504,0-1000
AFR,11,25,1,mCal,-0.06072449053123037,0.02941290737103789,0.18193507391736036,1000-10000
AFR,11,25,2,mCal,-0.009777024864216628,0.014451413998391885,0.12061096224467904,10000-100000
AFR,11,25,3,mCal,-0.002707448875880653,0.011347631451128,0.10655966277416379,100000-1000000
AFR,12,5,0,mCal,-0.2767995818864843,0.23046412281176573,0.5541499177517744,0-1000
AFR,12,5,1,mCal,-0.1497704206509984,0.1916820087150491,0.46272366226185807,1000-10000
AFR,12,5,2,mCal,-0.04282577610101215,0.1674060617946066,0.4113880271632375,10000-100000
AFR,12,5,3,mCal,-0.03539607411829732,0.16885460384112677,0.41244088776952603,100000-1000000
AFR,12,10,0,mCal,-0.22566155029103072,0.12205277346109115,0.41590372532695896,0-1000
AFR,12,10,1,mCal,-0.10810720163214253,0.06509715680972156,0.2770998445586974,1000-10000
AFR,12,10,2,mCal,-0.003495474094060105,0.052767713291716395,0.22973883352811436,10000-100000
AFR,12,10,3,mCal,0.013539504021381009,0.05005618865538031,0.2241417114785316,100000-1000000
AFR,12,25,0,mCal,-0.14505664443223207,0.06097941049500835,0.28639280820046326,0-1000
AFR,12,25,1,mCal,-0.08229842231098433,0.030024146495964358,0.1918259023459592,1000-10000
AFR,12,25,2,mCal,-0.006217129806057572,0.017259147460050035,0.13152110158858693,10000-100000
AFR,12,25,3,mCal,0.0027503325333795695,0.015193594206960101,0.12329297845378004,100000-1000000
AFR,13,5,0,mCal,-0.23682457694250408,0.26378118082408536,0.5655679102177574,0-1000
AFR,13,5,1,mCal,-0.11578981031013186,0.219154835430723,0.48224694462731366,1000-10000
AFR,13,5,2,mCal,-0.013668240843243118,0.18906611086258343,0.43503210418351,10000-100000
AFR,13,5,3,mCal,-0.004042071616590454,0.17911684027192032,0.42324127706885345,100000-1000000
AFR,13,10,0,mCal,-0.1638700927347747,0.10116271555881493,0.35779340806073917,0-1000
AFR,13,10,1,mCal,-0.08920505139604037,0.0544039453366977,0.24972281940437063,1000-10000
AFR,13,10,2,mCal,-0.02521965634997293,0.03466092195695034,0.18787483339543132,10000-100000
AFR,13,10,3,mCal,-0.0057331693910868346,0.039087542620130325,0.197788806183255,100000-1000000
AFR,13,25,0,mCal,-0.1457603514772347,0.06253166098866884,0.28944384783829114,0-1000
AFR,13,25,1,mCal,-0.062474094734830385,0.02427957532730283,0.16787670428096743,1000-10000
AFR,13,25,2,mCal,-0.01264286681990554,0.013222012421606439,0.11567996586718163,10000-100000
AFR,13,25,3,mCal,0.00302955919082965,0.015590031427580846,0.12489679602164175,100000-1000000
AFR,14,5,0,mCal,-0.25343449133841445,0.27700537522297913,0.584152733985676,0-1000
AFR,14,5,1,mCal,-0.09374565139167029,0.217007465740204,0.47517966380628346,1000-10000
AFR,14,5,2,mCal,-0.00778302034984188,0.2150719409580087,0.46382379883289165,10000-100000
AFR,14,5,3,mCal,0.017937271483808904,0.21660345696492095,0.4657522975501085,100000-1000000
AFR,14,10,0,mCal,-0.21753956715766834,0.13705118441914582,0.42938869069677593,0-1000
AFR,14,10,1,mCal,-0.1024090532428492,0.07090628375936454,0.2852961583082767,1000-10000
AFR,14,10,2,mCal,-0.02534381130738005,0.04214385370103654,0.2068481628456502,10000-100000
AFR,14,10,3,mCal,-0.008492270149584886,0.036078470929642205,0.1901330838700507,100000-1000000
AFR,14,25,0,mCal,-0.14318293328947132,0.05457402174243445,0.2739988578950862,0-1000
AFR,14,25,1,mCal,-0.05486694903024578,0.03210354814495711,0.1873871133265164,1000-10000
AFR,14,25,2,mCal,-0.014609887012186202,0.01368763200789001,0.1179028447765314,10000-100000
