rep,n,thr,method,f1
5,25,0.5,mCal,0.8994544037412315
5,25,0.8,Samp,0.894736842105263
5,25,0.8,BS,0.896551724137931
5,25,0.8,Rag,0.6959798994974874
5,25,0.8,Cal,0.9086538461538461
5,25,0.8,mCal,0.9086538461538461
6,5,0.2,Samp,0.638130104196001
6,5,0.2,BS,0.6846416382252561
6,5,0.2,Rag,0.6728181468665898
6,5,0.2,Cal,0.7066335579992904
6,5,0.2,mCal,0.7282051282051282
6,5,0.5,Samp,0.66787494336203
6,5,0.5,BS,0.7102244389027431
6,5,0.5,Rag,0.6080283353010626
6,5,0.5,Cal,0.7733910221741482
6,5,0.5,mCal,0.774157923799006
6,5,0.8,Samp,0.6976744186046512
6,5,0.8,BS,0.7197132616487455
6,5,0.8,Rag,0.6058631921824105
6,5,0.8,Cal,0.763719512195122
6,5,0.8,mCal,0.7689946277820414
6,10,0.2,Samp,0.708655876143561
6,10,0.2,BS,0.7518130539887188
6,10,0.2,Rag,0.7248263888888888
6,10,0.2,Cal,0.7721157766000815
6,10,0.2,mCal,0.7680478428022213
6,10,0.5,Samp,0.8111254851228977
6,10,0.5,BS,0.8386225523295071
6,10,0.5,Rag,0.7361319340329834
6,10,0.5,Cal,0.8623718887262078
6,10,0.5,mCal,0.8653421633554084
6,10,0.8,Samp,0.8486707566462168
6,10,0.8,BS,0.8580576307363927
6,10,0.8,Rag,0.6095017381228273
6,10,0.8,Cal,0.8613303269447576
6,10,0.8,mCal,0.8613303269447576
6,25,0.2,Samp,0.8601712189156135
6,25,0.2,BS,0.8692699490662139
6,25,0.2,Rag,0.8490648107872988
6,25,0.2,Cal,0.875
6,25,0.2,mCal,0.8765920070267897
6,25,0.5,Samp,0.888888888888889
6,25,0.5,BS,0.8964518464880522
6,25,0.5,Rag,0.8233532934131736
6,25,0.5,Cal,0.90895410082769
6,25,0.5,mCal,0.909502262443439
6,25,0.8,Samp,0.906636670416198
6,25,0.8,BS,0.909706546275395
6,25,0.8,Rag,0.7061728395061728
6,25,0.8,Cal,0.8925619834710744
6,25,0.8,mCal,0.8925619834710744
7,5,0.2,Samp,0.625
7,5,0.2,BS,0.6841918294849023
7,5,0.2,Rag,0.6559743384121892
7,5,0.2,Cal,0.7001477104874446
7,5,0.2,mCal,0.7023608768971332
7,5,0.5,Samp,0.6474103585657371
7,5,0.5,BS,0.6937431394072449
7,5,0.5,Rag,0.5897771952817825
7,5,0.5,Cal,0.7522176227084565
7,5,0.5,mCal,0.7545344619105199
7,5,0.8,Samp,0.6923076923076924
7,5,0.8,BS,0.7311129163281885
7,5,0.8,Rag,0.5792452830188679
7,5,0.8,Cal,0.7666098807495741
7,5,0.8,mCal,0.7745266781411358
7,10,0.2,Samp,0.7255520504731862
7,10,0.2,BS,0.7623642943305188
7,10,0.2,Rag,0.7391116860715826
7,10,0.2,Cal,0.774928774928775
7,10,0.2,mCal,0.771706903854299
7,10,0.5,Samp,0.7855329949238579
7,10,0.5,BS,0.8160535117056856
7,10,0.5,Rag,0.7318518518518518
7,10,0.5,Cal,0.8291636883488206
7,10,0.5,mCal,0.8328530259365994
7,10,0.8,Samp,0.8209876543209876
7,10,0.8,BS,0.8221512247071352
