rep,n,bin,method,bias,variance,rmse,binlabel,pop
57,10,2,Supp,-0.022042069636801952,2.93273994657807,1.7126662837260338,10000-100000,AFR
57,10,2,Cal,0.0370731874324657,0.014037511572145287,0.12414480576547703,10000-100000,AFR
57,10,2,mCal,-0.005258441286885317,0.015253318250060648,0.12361621841339536,10000-100000,AFR
57,10,2,Flex,-0.0006788789106818327,0.01924536051883141,0.13872930979215164,10000-100000,AFR
57,10,3,Samp,0.1015175811225459,0.01871008522272079,0.17034055447747457,100000-1000000,AFR
57,10,3,BS,-0.010401773079136556,0.023689442460500622,0.1542648350846377,100000-1000000,AFR
57,10,3,Rag,-0.003341837998031483,0.017423650572230304,0.13204097263135936,100000-1000000,AFR
57,10,3,Supp,-0.06622932136656369,2.2774323330486705,1.510568984210038,100000-1000000,AFR
57,10,3,Cal,0.036245606955300234,0.011720034951766649,0.114165577015687,100000-1000000,AFR
57,10,3,mCal,-0.006673914675828193,0.012708108276538123,0.11292762909774719,100000-1000000,AFR
57,10,3,Flex,-0.00314512236314336,0.01578931568080425,0.1256948983669719,100000-1000000,AFR
57,25,0,Samp,0.016477938253689893,0.009268924746176176,0.097675212798686,0-1000,AFR
57,25,0,BS,-0.013867922010308408,0.010073990663218197,0.10132280061319957,0-1000,AFR
57,25,0,Rag,-0.019804122165264795,0.03444634000901556,0.18665085926336447,0-1000,AFR
57,25,0,Supp,0.04895152513565004,30.630574781881286,5.534706047632015,0-1000,AFR
57,25,0,Cal,-0.013118385708020507,0.007878729389514637,0.08972636977555168,0-1000,AFR
57,25,0,mCal,-0.026106349352219123,0.008206010696309836,0.0942738148841445,0-1000,AFR
57,25,0,Flex,-0.012083881103395436,0.008794808653883948,0.09455595611279569,0-1000,AFR
57,25,1,Samp,0.020011465403518214,0.009651381801738718,0.10025886768428478,1000-10000,AFR
57,25,1,BS,-0.017535607723711388,0.010362119819558313,0.10329383988311307,1000-10000,AFR
